Block number,Time,Gas used,Gas limit,Base fee per gas
12995761,1628576785,1264008,30029295,31346652037
12995762,1628576787,4837199,30000000,27758185256
12995763,1628576788,30021941,30029295,25407344316
12995764,1628576797,2809615,30000000,28581707039
12995765,1628576798,29989441,30000000,25678190266
12995766,1628576823,24028440,29970705,28885704582
12995767,1628576841,3293442,29999972,31064632114
12995768,1628576845,25481928,30000000,28034133597
12995769,1628576867,4952616,30029295,30482898346
12995770,1628576879,10128784,30000000,27929392858
12995771,1628576880,29862365,30000000,26795641980
12995772,1628576883,5275505,29970705,30114363742
12995773,1628576886,29991577,29999972,27675266346
12995774,1628576919,1668502,30000000,31132738521
12995775,1628576920,25639575,30000000,27674021510
12995776,1628576931,15481392,30000000,30127686738
12995777,1628576945,6937315,30000000,30248546966
12995778,1628576953,10931518,30000000,28216176084
12995779,1628576962,9478048,30000000,27259534380
12995780,1628576969,29967403,29970705,26005152377
12995781,1628576975,11100238,29999972,29255080366
12995782,1628576983,24479130,30029267,28304350803
12995783,1628577004,13811546,30000000,30534562184
12995784,1628577024,3054038,30000000,30232154496
12995785,1628577028,29991446,30000000,27222553090
12995786,1628577047,14155497,30000000,30623431711
12995787,1628577063,8624431,30000000,30407918545
12995788,1628577069,27910562,30000000,28792353689
12995789,1628577086,5931576,30000000,31890065917
12995790,1628577095,15725906,30000000,29480127258
12995791,1628577105,1397297,30029295,29658458935
12995792,1628577108,29171376,30000000,26296161975
12995793,1628577119,3292185,30029295,29401601964
12995794,1628577120,13209814,30000000,26532244115
12995795,1628577128,10029307,30029295,26136430349
12995796,1628577129,29988218,29999971,25051664656
12995797,1628577138,17150778,30000000,28180669342
12995798,1628577146,19061763,30000000,28685755705
12995799,1628577197,29892921,30000000,29656711881
12995800,1628577219,795287,29970705,33337337440
12995801,1628577222,4817175,29999972,29391325819
12995802,1628577230,29994256,30000000,26897270860
12995803,1628577271,11626807,30029295,30258142234
12995804,1628577276,18264774,30000000,29404727694
12995805,1628577296,19556006,30000000,30204725947
12995806,1628577318,6095998,30000000,31351500219
12995807,1628577332,28877801,30029295,29025218381
12995808,1628577342,9991880,30000000,32375122913
12995809,1628577359,20194924,30000000,31023968742
12995810,1628577385,14076454,30029295,32367028406
12995811,1628577405,8098529,30058619,32114220936
12995812,1628577418,1275846,30029266,30263033033
12995813,1628577422,29983844,29999942,26801598405
12995814,1628577427,13813636,30000000,30148202764
12995815,1628577444,10009156,30000000,29850146578
12995816,1628577456,5234944,30000000,28608668037
12995817,1628577458,29990003,30000000,26280624325
12995818,1628577483,23235429,30000000,29563512970
12995819,1628577510,11961486,30000000,31592414737
12995820,1628577517,4311524,29970705,30792464784
12995821,1628577523,29939314,29941438,28050841892
12995822,1628577532,16453709,29970676,31556699657
12995823,1628577551,914705,29999943,31943218655
12995824,1628577553,24396435,30000000,28193805310
12995825,1628577560,6753123,30000000,30401482468
12995826,1628577569,16080989,29970705,28312171747
12995827,1628577585,2457477,29999972,28570923284
12995828,1628577590,29981503,30000000,25584661644
12995829,1628577645,11861536,30000000,28778800687
12995830,1628577657,29990415,30000000,28026123772
12995831,1628577668,2379758,30029295,31527150656
12995832,1628577670,29992868,30058619,28210871817
12995833,1628577684,948262,30029266,31721803730
12995834,1628577687,5507676,30000000,28007005473
12995835,1628577688,29998476,30000000,25791575722
12995836,1628577713,4532152,30000000,29015195134
12995837,1628577715,25470257,29970705,26484139698
12995838,1628577718,24733046,29999972,28800432374
12995839,1628577739,5330897,30000000,31136404023
12995840,1628577744,4487919,30000000,28627561544
12995841,1628577746,19067609,29970705,26119767830
12995842,1628577748,2016481,29999972,27009199765
12995843,1628577750,30016744,30029267,24086913036
12995844,1628577752,29306107,30058591,27095266145
12995845,1628577779,10194101,30087944,30312599533
12995846,1628577800,680392,30058563,29091078736
12995847,1628577806,30016449,30029210,25619317016
12995848,1628577838,25671574,30000000,28819009892
12995849,1628577857,6766381,30000000,31381878197
12995850,1628577877,11744870,30029295,29228657959
12995851,1628577882,30040876,30058619,28433008272
12995852,1628577912,238343,30029266,31982938683
12995853,1628577913,18391189,30058590,28048533685
12995854,1628577924,19014641,30029237,28832803648
12995855,1628577948,29980079,29999913,29792966918
12995856,1628577989,9906433,30000000,33512163735
12995857,1628578020,5404100,30000000,32089693308
12995858,1628578031,29996853,30000000,29523614242
12995859,1628578046,8243470,30029295,33213291765
12995860,1628578062,11494692,30000000,31341011008
12995861,1628578072,27056694,30000000,30425511870
12995862,1628578087,8937429,30029295,33482437590
12995863,1628578100,3664072,30000000,31788424468
12995864,1628578102,0,30000000,28785497043
12995865,1628578103,29982170,30000000,25187309913
12995866,1628578111,8914904,29970705,28331981237
12995867,1628578116,24707830,29999972,26897348447
12995868,1628578128,30009770,30029267,29073311000
12995869,1628578167,3260748,29999943,32702756034
12995870,1628578172,10969333,30000000,29503541968
12995871,1628578180,9002796,30000000,28512550694
12995872,1628578196,29732335,30029295,27087587502
12995873,1628578212,17893871,30058619,30406568806
12995874,1628578238,464076,30029266,31130999163
12995875,1628578240,29923918,29999942,27359899848
12995876,1628578249,4571864,30000000,30762553886
12995877,1628578254,2061213,29970705,28089253090
12995878,1628578268,29987071,29999972,25061050856
12995879,1628578280,6430167,30000000,28190987938
12995880,1628578295,29999144,30000000,26177720782
12995881,1628578301,19588177,30000000,29449749145
12995882,1628578324,2267260,30000000,30575754659
12995883,1628578334,30000324,30029295,27331478540
12995884,1628578352,5416983,29999971,30741321519
12995885,1628578368,19953408,30029266,28286367851
12995886,1628578387,6927550,30058590,29449399994
12995887,1628578395,11799339,30029237,27465012760
12995888,1628578410,28761621,30000000,26729831896
12995889,1628578414,3358716,30000000,29795213695
12995890,1628578418,29202717,30000000,26904759158
12995891,1628578450,6659851,30029295,30089098160
12995892,1628578460,12151170,30000000,27996239459
12995893,1628578461,12207501,30000000,27331601736
12995894,1628578481,29983528,30000000,26695572816
12995895,1628578498,10415169,30000000,30028855005
12995896,1628578508,12405172,30000000,28881544794
12995897,1628578527,11696390,29970705,28257022785
12995898,1628578532,14536561,29999972,27481796800
12995899,1628578534,16244620,30000000,27375665437
12995900,1628578548,28891167,29970705,27659601276
12995901,1628578589,9977333,29999972,30867978515
12995902,1628578590,15153273,30029267,29575984436
12995903,1628578606,2755771,30058591,29610121255
12995904,1628578612,30025889,30029238,26587519947
12995905,1628578628,14275448,30058562,29910218649
12995906,1628578650,28863683,30029209,29722690468
12995907,1628578696,13585499,30000000,33149619746
12995908,1628578711,7738669,30000000,32758868327
12995909,1628578724,7221656,30000000,30776593443
12995910,1628578739,19323025,30000000,28781669019
12995911,1628578753,29980936,30000000,29818534641
12995912,1628578780,3280282,30000000,33541114299
12995913,1628578792,8835913,30000000,30265344291
12995914,1628578794,0,30000000,28710692497
12995915,1628578795,29987740,30000000,25121855935
12995916,1628578820,29967347,29970705,28259521310
12995917,1628578833,3166176,29999972,31791170140
12995918,1628578844,29990302,30000000,28656078322
12995919,1628578851,4319752,30000000,32235772223
12995920,1628578864,23216513,30000000,29366721875
12995921,1628578882,4554638,29970705,31377488975
12995922,1628578887,26385541,29999972,28647409516
12995923,1628578892,6961977,30000000,31365467524
12995924,1628578907,29991562,30000000,29264497946
12995925,1628578933,3772247,30000000,32920502407
12995926,1628578936,4047102,30000000,29840308494
12995927,1628578937,29962939,29970705,27116659701
12995928,1628578945,9273514,29999972,30504485774
12995929,1628578953,12097821,30029267,29048792052
12995930,1628578965,12939564,30000000,28343397978
12995931,1628578971,29959819,29970705,27856733332
12995932,1628579017,1314228,29999972,31336295690
12995933,1628579020,29992650,30000000,27762451026
12995934,1628579074,22331627,30029295,31231056954
12995935,1628579076,9229441,30000000,33133507766
12995936,1628579099,17003107,30000000,31540183921
12995937,1628579112,27649238,30000000,32066670280
12995938,1628579151,11731746,30029295,35446828148
12995939,1628579169,0,30058619,34478037244
12995940,1628579170,29687969,30087972,30168282589
12995941,1628579178,4432907,30058591,33839050241
12995942,1628579193,30012417,30029238,30856777072
12995943,1628579209,5581280,30000000,34709553068
12995944,1628579216,10763337,30000000,31985223388
12995945,1628579221,26509135,30000000,30855968285
12995946,1628579232,1190711,29970705,33815347489
12995947,1628579235,22788789,29941438,29924292921
12995948,1628579242,17125044,29970676,31877691224
12995949,1628579254,1277879,29999943,32446654760
12995950,1628579261,29968338,29970648,28736347740
12995951,1628579286,7618779,29999915,32327837491
12995952,1628579294,657459,30000000,30339352434
12995953,1628579295,783276,30000000,26713157383
12995954,1628579298,29997842,30000000,23548377503
12995955,1628579328,29991540,30000000,26491501212
12995956,1628579342,3687137,30000000,29801071212
12995957,1628579346,29983965,30000000,26991609247
12995958,1628579359,3045175,30000000,30361953649
12995959,1628579364,5499349,30000000,27337188295
12995960,1628579365,29995913,30000000,25172845918
12995961,1628579368,30023998,30029295,28318594312
12995962,1628579410,14176300,30000000,31857170026
12995963,1628579424,29755986,30000000,31638497102
12995964,1628579454,2281335,30029295,35528973937
12995965,1628579460,15386836,30000000,31762639053
12995966,1628579481,7567980,30000000,31865030155
12995967,1628579490,29598983,30000000,29891517310
12995968,1628579521,7291764,30029295,33528065252
12995969,1628579522,7840727,30058619,31372392485
12995970,1628579529,30015736,30029266,29496699000
12995971,1628579536,4777621,30000000,33180463863
12995972,1628579542,22256446,30000000,30353936555
12995973,1628579559,10358640,30029295,32189450734
12995974,1628579571,6782034,30058619,30941716539
12995975,1628579576,30014465,30029266,28819323177
12995976,1628579609,8511904,29999942,32418187415
12995977,1628579628,14180183,30000000,30665422594
12995978,1628579636,21979052,30000000,30455922305
12995979,1628579649,8852984,30000000,32227201183
12995980,1628579668,16956043,30000000,30576358506
12995981,1628579694,30029152,30029295,31074764106
12995982,1628579717,3405900,30058619,34959072883
12995983,1628579722,15079182,30029266,31579479697
12995984,1628579737,4114538,30058590,31596450007
12995985,1628579743,30010333,30029237,28728155338
12995986,1628579744,2464799,30000000,32314653758
12995987,1628579749,6257196,30000000,28939064758
12995988,1628579750,30021095,30029295,26830659999
12995989,1628579754,20505232,29999971,30182661082
12995990,1628579773,5684146,30000000,31567354169
12995991,1628579779,23780427,30029295,29116713648
12995992,1628579796,1280759,30000000,31241561356
12995993,1628579797,11008420,30029295,27669807111
12995994,1628579804,29996135,30000000,26746945519
12995995,1628579826,1747321,30000000,30089452234
12995996,1628579828,29994188,30000000,26766403470
12995997,1628579836,10828989,30000000,30110907517
12995998,1628579850,8940735,30029295,29064299797
12995999,1628579856,20212271,30058619,27594618232
12996000,1628579861,594009,30029266,28784142794
12996001,1628579863,30042098,30058590,25328469749
12996002,1628579934,30022799,30029237,28491054276
12996003,1628579936,1149282,30000000,32050909240
12996004,1628579944,30016688,30029295,28351508361
12996005,1628579949,779311,30000000,31892471485
12996006,1628579951,10982572,30000000,28113030499
12996007,1628579972,29969828,29970705,27171846534
12996008,1628579999,10465589,29999972,30568128802
12996009,1628580011,15087929,30000000,29413060795
12996010,1628580037,972542,30000000,29434612970
12996011,1628580040,29982917,30000000,25993839661
12996012,1628580058,12474900,30000000,29239369178
12996013,1628580066,11730366,29970705,28624099753
12996014,1628580077,26277530,29999972,27846915441
12996015,1628580080,27341433,30000000,30463958001
12996016,1628580115,9799863,30029295,33597032139
12996017,1628580125,6253740,30000000,32138445853
12996018,1628580128,1635539,30029295,29796019158
12996019,1628580129,29999800,30000000,26477225198
12996020,1628580161,22443556,30029295,29786834219
12996021,1628580194,14824243,29999971,31629066014
12996022,1628580196,30017639,30029266,31582744674
12996023,1628580252,5232888,30000000,35527530635
12996024,1628580268,7717092,30000000,32635852546
12996025,1628580273,30019211,30029295,30655153283
12996026,1628580288,4202922,30000000,34484474156
12996027,1628580295,16837393,29970705,31381711179
12996028,1628580310,6475595,29999972,31866519742
12996029,1628580323,2628369,30000000,29602828679
12996030,1628580327,29963383,29970705,26550868071
12996031,1628580363,29989866,29999972,29868105172
12996032,1628580377,2250651,29970677,33599102923
12996033,1628580382,7240621,29999944,30029997081
